State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/1/2000,Parts per billion,19.041667,49,19,46,Parts per million,0.0225,0.04,10,34,Parts per billion,3,9,21,13,Parts per million,1.145833,4.2,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/1/2000,Parts per billion,19.041667,49,19,46,Parts per million,0.0225,0.04,10,34,Parts per billion,3,9,21,13,Parts per million,0.878947,2.2,23,25
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/1/2000,Parts per billion,19.041667,49,19,46,Parts per million,0.0225,0.04,10,34,Parts per billion,2.975,6.6,23,,Parts per million,1.145833,4.2,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/1/2000,Parts per billion,19.041667,49,19,46,Parts per million,0.0225,0.04,10,34,Parts per billion,2.975,6.6,23,,Parts per million,0.878947,2.2,23,25
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/2/2000,Parts per billion,22.958333,36,19,34,Parts per million,0.013375,0.032,10,27,Parts per billion,1.958333,3,22,4,Parts per million,0.85,1.6,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/2/2000,Parts per billion,22.958333,36,19,34,Parts per million,0.013375,0.032,10,27,Parts per billion,1.958333,3,22,4,Parts per million,1.066667,2.3,0,26
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/2/2000,Parts per billion,22.958333,36,19,34,Parts per million,0.013375,0.032,10,27,Parts per billion,1.9375,2.6,23,,Parts per million,0.85,1.6,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/2/2000,Parts per billion,22.958333,36,19,34,Parts per million,0.013375,0.032,10,27,Parts per billion,1.9375,2.6,23,,Parts per million,1.066667,2.3,0,26
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/3/2000,Parts per billion,38.125,51,8,48,Parts per million,0.007958,0.016,9,14,Parts per billion,5.25,11,19,16,Parts per million,1.929167,4.4,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/3/2000,Parts per billion,38.125,51,8,48,Parts per million,0.007958,0.016,9,14,Parts per billion,5.25,11,19,16,Parts per million,1.7625,2.5,8,28
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/3/2000,Parts per billion,38.125,51,8,48,Parts per million,0.007958,0.016,9,14,Parts per billion,5.2,8.3,20,,Parts per million,1.929167,4.4,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/3/2000,Parts per billion,38.125,51,8,48,Parts per million,0.007958,0.016,9,14,Parts per billion,5.2,8.3,20,,Parts per million,1.7625,2.5,8,28
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/4/2000,Parts per billion,40.26087,74,8,72,Parts per million,0.014167,0.033,9,28,Parts per billion,7.083333,16,8,23,Parts per million,1.991667,5.1,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/4/2000,Parts per billion,40.26087,74,8,72,Parts per million,0.014167,0.033,9,28,Parts per billion,7.083333,16,8,23,Parts per million,1.829167,3,23,34
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/4/2000,Parts per billion,40.26087,74,8,72,Parts per million,0.014167,0.033,9,28,Parts per billion,7.05,12.6,8,,Parts per million,1.991667,5.1,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/4/2000,Parts per billion,40.26087,74,8,72,Parts per million,0.014167,0.033,9,28,Parts per billion,7.05,12.6,8,,Parts per million,1.829167,3,23,34
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/5/2000,Parts per billion,48.45,61,22,58,Parts per million,0.006667,0.012,9,10,Parts per billion,8.708333,15,7,21,Parts per million,2.620833,5.6,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/5/2000,Parts per billion,48.45,61,22,58,Parts per million,0.006667,0.012,9,10,Parts per billion,8.708333,15,7,21,Parts per million,2.7,3.7,2,42
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/5/2000,Parts per billion,48.45,61,22,58,Parts per million,0.006667,0.012,9,10,Parts per billion,8.7,14,8,,Parts per million,2.620833,5.6,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/5/2000,Parts per billion,48.45,61,22,58,Parts per million,0.006667,0.012,9,10,Parts per billion,8.7,14,8,,Parts per million,2.7,3.7,2,42
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/6/2000,Parts per billion,39.95,73,8,71,Parts per million,0.01175,0.025,10,21,Parts per billion,6.761905,17,7,24,Parts per million,1.973913,6.3,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/6/2000,Parts per billion,39.95,73,8,71,Parts per million,0.01175,0.025,10,21,Parts per billion,6.761905,17,7,24,Parts per million,2.308333,3.6,9,41
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/6/2000,Parts per billion,39.95,73,8,71,Parts per million,0.01175,0.025,10,21,Parts per billion,7.066667,14.6,8,,Parts per million,1.973913,6.3,7,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/6/2000,Parts per billion,39.95,73,8,71,Parts per million,0.01175,0.025,10,21,Parts per billion,7.066667,14.6,8,,Parts per million,2.308333,3.6,9,41
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/7/2000,Parts per billion,29.625,43,9,41,Parts per million,0.011625,0.024,10,20,Parts per billion,8.666667,21,7,30,Parts per million,2.3625,6.4,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/7/2000,Parts per billion,29.625,43,9,41,Parts per million,0.011625,0.024,10,20,Parts per billion,8.666667,21,7,30,Parts per million,1.829167,3.5,23,40
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/7/2000,Parts per billion,29.625,43,9,41,Parts per million,0.011625,0.024,10,20,Parts per billion,8.6375,17.3,8,,Parts per million,2.3625,6.4,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/7/2000,Parts per billion,29.625,43,9,41,Parts per million,0.011625,0.024,10,20,Parts per billion,8.6375,17.3,8,,Parts per million,1.829167,3.5,23,40
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/8/2000,Parts per billion,29.666667,41,0,39,Parts per million,0.00975,0.02,10,17,Parts per billion,8.25,18,0,26,Parts per million,2.541667,6.6,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/8/2000,Parts per billion,29.666667,41,0,39,Parts per million,0.00975,0.02,10,17,Parts per billion,8.25,18,0,26,Parts per million,2.7875,5.1,2,57
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/8/2000,Parts per billion,29.666667,41,0,39,Parts per million,0.00975,0.02,10,17,Parts per billion,8.2125,15.3,2,,Parts per million,2.541667,6.6,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/8/2000,Parts per billion,29.666667,41,0,39,Parts per million,0.00975,0.02,10,17,Parts per billion,8.2125,15.3,2,,Parts per million,2.7875,5.1,2,57
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/9/2000,Parts per billion,25.083333,37,20,35,Parts per million,0.010792,0.022,10,19,Parts per billion,6.5,13,19,19,Parts per million,1.729167,3.9,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/9/2000,Parts per billion,25.083333,37,20,35,Parts per million,0.010792,0.022,10,19,Parts per billion,6.5,13,19,19,Parts per million,1.675,2.8,2,32
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/9/2000,Parts per billion,25.083333,37,20,35,Parts per million,0.010792,0.022,10,19,Parts per billion,6.475,12,23,,Parts per million,1.729167,3.9,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/9/2000,Parts per billion,25.083333,37,20,35,Parts per million,0.010792,0.022,10,19,Parts per billion,6.475,12,23,,Parts per million,1.675,2.8,2,32
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/10/2000,Parts per billion,37.666667,70,20,68,Parts per million,0.008458,0.015,9,13,Parts per billion,9.958333,21,20,30,Parts per million,2.341667,5.9,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/10/2000,Parts per billion,37.666667,70,20,68,Parts per million,0.008458,0.015,9,13,Parts per billion,9.958333,21,20,30,Parts per million,2.179167,3.7,23,42
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/10/2000,Parts per billion,37.666667,70,20,68,Parts per million,0.008458,0.015,9,13,Parts per billion,9.925,18.3,23,,Parts per million,2.341667,5.9,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/10/2000,Parts per billion,37.666667,70,20,68,Parts per million,0.008458,0.015,9,13,Parts per billion,9.925,18.3,23,,Parts per million,2.179167,3.7,23,42
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/11/2000,Parts per billion,50.5,81,22,80,Parts per million,0.008417,0.017,10,14,Parts per billion,11.625,24,22,34,Parts per million,2.604167,6.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/11/2000,Parts per billion,50.5,81,22,80,Parts per million,0.008417,0.017,10,14,Parts per billion,11.625,24,22,34,Parts per million,2.533333,4.5,1,51
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/11/2000,Parts per billion,50.5,81,22,80,Parts per million,0.008417,0.017,10,14,Parts per billion,11.6,20.3,23,,Parts per million,2.604167,6.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/11/2000,Parts per billion,50.5,81,22,80,Parts per million,0.008417,0.017,10,14,Parts per billion,11.6,20.3,23,,Parts per million,2.533333,4.5,1,51
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/12/2000,Parts per billion,49.125,81,21,80,Parts per million,0.008208,0.014,9,12,Parts per billion,10.916667,26,21,37,Parts per million,2.295833,6.3,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/12/2000,Parts per billion,49.125,81,21,80,Parts per million,0.008208,0.014,9,12,Parts per billion,10.916667,26,21,37,Parts per million,2.316667,4.2,0,48
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/12/2000,Parts per billion,49.125,81,21,80,Parts per million,0.008208,0.014,9,12,Parts per billion,10.875,22.6,23,,Parts per million,2.295833,6.3,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/12/2000,Parts per billion,49.125,81,21,80,Parts per million,0.008208,0.014,9,12,Parts per billion,10.875,22.6,23,,Parts per million,2.316667,4.2,0,48
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/13/2000,Parts per billion,73.285714,117,22,104,Parts per million,0.006167,0.01,9,8,Parts per billion,10.952381,21,22,30,Parts per million,3.136364,7,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/13/2000,Parts per billion,73.285714,117,22,104,Parts per million,0.006167,0.01,9,8,Parts per billion,10.952381,21,22,30,Parts per million,2.958333,4.6,23,52
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/13/2000,Parts per billion,73.285714,117,22,104,Parts per million,0.006167,0.01,9,8,Parts per billion,11.766667,20.6,23,,Parts per million,3.136364,7,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/13/2000,Parts per billion,73.285714,117,22,104,Parts per million,0.006167,0.01,9,8,Parts per billion,11.766667,20.6,23,,Parts per million,2.958333,4.6,23,52
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/14/2000,Parts per billion,66.541667,124,10,105,Parts per million,0.008708,0.018,8,15,Parts per billion,11.625,29,8,41,Parts per million,3.0125,8.1,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/14/2000,Parts per billion,66.541667,124,10,105,Parts per million,0.008708,0.018,8,15,Parts per billion,11.625,29,8,41,Parts per million,3.575,5.3,1,59
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/14/2000,Parts per billion,66.541667,124,10,105,Parts per million,0.008708,0.018,8,15,Parts per billion,11.5875,25.6,8,,Parts per million,3.0125,8.1,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/14/2000,Parts per billion,66.541667,124,10,105,Parts per million,0.008708,0.018,8,15,Parts per billion,11.5875,25.6,8,,Parts per million,3.575,5.3,1,59
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/15/2000,Parts per billion,53.166667,87,22,86,Parts per million,0.010625,0.022,9,19,Parts per billion,9.583333,22,20,31,Parts per million,2.754167,7.2,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/15/2000,Parts per billion,53.166667,87,22,86,Parts per million,0.010625,0.022,9,19,Parts per billion,9.583333,22,20,31,Parts per million,2.175,4.5,23,51
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/15/2000,Parts per billion,53.166667,87,22,86,Parts per million,0.010625,0.022,9,19,Parts per billion,9.55,18.3,23,,Parts per million,2.754167,7.2,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/15/2000,Parts per billion,53.166667,87,22,86,Parts per million,0.010625,0.022,9,19,Parts per billion,9.55,18.3,23,,Parts per million,2.175,4.5,23,51
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/16/2000,Parts per billion,45.75,73,19,71,Parts per million,0.01075,0.023,9,19,Parts per billion,6.458333,13,19,19,Parts per million,1.5625,3.7,19,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/16/2000,Parts per billion,45.75,73,19,71,Parts per million,0.01075,0.023,9,19,Parts per billion,6.458333,13,19,19,Parts per million,1.9625,4.8,0,54
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/16/2000,Parts per billion,45.75,73,19,71,Parts per million,0.01075,0.023,9,19,Parts per billion,6.4375,11.6,23,,Parts per million,1.5625,3.7,19,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/16/2000,Parts per billion,45.75,73,19,71,Parts per million,0.01075,0.023,9,19,Parts per billion,6.4375,11.6,23,,Parts per million,1.9625,4.8,0,54
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/17/2000,Parts per billion,59.25,101,23,101,Parts per million,0.008375,0.015,8,13,Parts per billion,8.5,19,23,27,Parts per million,2.233333,5.7,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/17/2000,Parts per billion,59.25,101,23,101,Parts per million,0.008375,0.015,8,13,Parts per billion,8.5,19,23,27,Parts per million,1.9875,3.9,23,44
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/17/2000,Parts per billion,59.25,101,23,101,Parts per million,0.008375,0.015,8,13,Parts per billion,8.45,17.6,23,,Parts per million,2.233333,5.7,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/17/2000,Parts per billion,59.25,101,23,101,Parts per million,0.008375,0.015,8,13,Parts per billion,8.45,17.6,23,,Parts per million,1.9875,3.9,23,44
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/18/2000,Parts per billion,66.791667,101,22,101,Parts per million,0.006333,0.01,11,8,Parts per billion,12.166667,23,22,33,Parts per million,2.991667,6.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/18/2000,Parts per billion,66.791667,101,22,101,Parts per million,0.006333,0.01,11,8,Parts per billion,12.166667,23,22,33,Parts per million,2.891667,4.9,2,55
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/18/2000,Parts per billion,66.791667,101,22,101,Parts per million,0.006333,0.01,11,8,Parts per billion,12.125,21.3,23,,Parts per million,2.991667,6.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/18/2000,Parts per billion,66.791667,101,22,101,Parts per million,0.006333,0.01,11,8,Parts per billion,12.125,21.3,23,,Parts per million,2.891667,4.9,2,55
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/19/2000,Parts per billion,59.041667,87,20,86,Parts per million,0.006958,0.013,9,11,Parts per billion,10.166667,22,20,31,Parts per million,2.533333,5.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/19/2000,Parts per billion,59.041667,87,20,86,Parts per million,0.006958,0.013,9,11,Parts per billion,10.166667,22,20,31,Parts per million,2.65,4.9,1,55
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/19/2000,Parts per billion,59.041667,87,20,86,Parts per million,0.006958,0.013,9,11,Parts per billion,10.1375,18,23,,Parts per million,2.533333,5.9,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/19/2000,Parts per billion,59.041667,87,20,86,Parts per million,0.006958,0.013,9,11,Parts per billion,10.1375,18,23,,Parts per million,2.65,4.9,1,55
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/20/2000,Parts per billion,48.357143,65,0,63,Parts per million,0.0085,0.016,10,14,Parts per billion,9.391304,17,21,24,Parts per million,2.231818,4.6,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/20/2000,Parts per billion,48.357143,65,0,63,Parts per million,0.0085,0.016,10,14,Parts per billion,9.391304,17,21,24,Parts per million,2.366667,4.1,1,47
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/20/2000,Parts per billion,48.357143,65,0,63,Parts per million,0.0085,0.016,10,14,Parts per billion,9.5,14.3,23,,Parts per million,2.231818,4.6,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/20/2000,Parts per billion,48.357143,65,0,63,Parts per million,0.0085,0.016,10,14,Parts per billion,9.5,14.3,23,,Parts per million,2.366667,4.1,1,47
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/21/2000,Parts per billion,54.5,61,21,58,Parts per million,0.008542,0.014,9,12,Parts per billion,7.958333,17,22,24,Parts per million,2.020833,6.5,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/21/2000,Parts per billion,54.5,61,21,58,Parts per million,0.008542,0.014,9,12,Parts per billion,7.958333,17,22,24,Parts per million,1.9125,3.5,23,40
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/21/2000,Parts per billion,54.5,61,21,58,Parts per million,0.008542,0.014,9,12,Parts per billion,7.9,14.6,23,,Parts per million,2.020833,6.5,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/21/2000,Parts per billion,54.5,61,21,58,Parts per million,0.008542,0.014,9,12,Parts per billion,7.9,14.6,23,,Parts per million,1.9125,3.5,23,40
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/22/2000,Parts per billion,38.083333,64,21,62,Parts per million,0.010583,0.02,10,17,Parts per billion,6.875,14,21,20,Parts per million,1.875,5.3,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/22/2000,Parts per billion,38.083333,64,21,62,Parts per million,0.010583,0.02,10,17,Parts per billion,6.875,14,21,20,Parts per million,1.9125,3.8,0,43
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/22/2000,Parts per billion,38.083333,64,21,62,Parts per million,0.010583,0.02,10,17,Parts per billion,6.85,13.3,23,,Parts per million,1.875,5.3,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/22/2000,Parts per billion,38.083333,64,21,62,Parts per million,0.010583,0.02,10,17,Parts per billion,6.85,13.3,23,,Parts per million,1.9125,3.8,0,43
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/23/2000,Parts per billion,37.958333,66,20,64,Parts per million,0.016292,0.036,10,31,Parts per billion,6.791667,14,22,20,Parts per million,1.8625,4.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/23/2000,Parts per billion,37.958333,66,20,64,Parts per million,0.016292,0.036,10,31,Parts per billion,6.791667,14,22,20,Parts per million,1.979167,4,1,45
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/23/2000,Parts per billion,37.958333,66,20,64,Parts per million,0.016292,0.036,10,31,Parts per billion,6.7625,12,23,,Parts per million,1.8625,4.6,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/23/2000,Parts per billion,37.958333,66,20,64,Parts per million,0.016292,0.036,10,31,Parts per billion,6.7625,12,23,,Parts per million,1.979167,4,1,45
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/24/2000,Parts per billion,53.333333,77,21,76,Parts per million,0.011417,0.023,10,19,Parts per billion,9.083333,18,21,26,Parts per million,1.991667,4.8,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/24/2000,Parts per billion,53.333333,77,21,76,Parts per million,0.011417,0.023,10,19,Parts per billion,9.083333,18,21,26,Parts per million,1.979167,3.3,1,38
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/24/2000,Parts per billion,53.333333,77,21,76,Parts per million,0.011417,0.023,10,19,Parts per billion,9.05,16.3,23,,Parts per million,1.991667,4.8,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/24/2000,Parts per billion,53.333333,77,21,76,Parts per million,0.011417,0.023,10,19,Parts per billion,9.05,16.3,23,,Parts per million,1.979167,3.3,1,38
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/25/2000,Parts per billion,42.583333,59,0,56,Parts per million,0.009917,0.02,9,17,Parts per billion,7.833333,11,0,16,Parts per million,1.229167,2.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/25/2000,Parts per billion,42.583333,59,0,56,Parts per million,0.009917,0.02,9,17,Parts per billion,7.833333,11,0,16,Parts per million,1.554167,2.9,0,33
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/25/2000,Parts per billion,42.583333,59,0,56,Parts per million,0.009917,0.02,9,17,Parts per billion,7.8,10.6,11,,Parts per million,1.229167,2.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/25/2000,Parts per billion,42.583333,59,0,56,Parts per million,0.009917,0.02,9,17,Parts per billion,7.8,10.6,11,,Parts per million,1.554167,2.9,0,33
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/26/2000,Parts per billion,27.217391,42,0,40,Parts per million,0.01775,0.035,10,30,Parts per billion,3.363636,7,1,10,Parts per million,0.76087,1.3,5,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/26/2000,Parts per billion,27.217391,42,0,40,Parts per million,0.01775,0.035,10,30,Parts per billion,3.363636,7,1,10,Parts per million,0.866667,1.4,0,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/26/2000,Parts per billion,27.217391,42,0,40,Parts per million,0.01775,0.035,10,30,Parts per billion,3.3,6.6,2,,Parts per million,0.76087,1.3,5,
